,rtime,lkas,ldws,distance,speed,latitude,longtitude
356,2020-11-07 13:46:57,0,1,26.15,29,37.23618251,127.10561129999999
357,2020-11-07 13:46:58,0,1,29.57,30,37.23609457,127.10556709999999
358,2020-11-07 13:47:00,0,1,11.13,30,37.23598964,127.10550020000001
359,2020-11-07 13:47:01,0,1,8.73,28,37.23590911,127.10544569999999
360,2020-11-07 13:47:01,0,1,8.73,26,37.23590911,127.10544569999999
361,2020-11-07 13:47:03,0,1,5.84,22,37.23584182,127.1053838
362,2020-11-07 13:47:03,0,1,5.84,17,37.23584182,127.1053838
363,2020-11-07 13:47:05,0,1,16.29,14,37.23579401,127.1052957
364,2020-11-07 13:47:05,0,1,16.29,10,37.23579401,127.1052957
365,2020-11-07 13:47:07,0,1,3.98,8,37.23572855,127.10514920000001
366,2020-11-07 13:47:07,0,1,3.98,5,37.23572855,127.10514920000001
367,2020-11-07 13:47:09,0,1,18.43,5,37.23572855,127.10514920000001
368,2020-11-07 13:47:09,0,1,18.43,5,37.23572855,127.10514920000001
369,2020-11-07 13:47:11,0,1,11.7,6,37.23577,127.1050374
370,2020-11-07 13:47:11,0,1,11.7,8,37.23577,127.1050374
371,2020-11-07 13:47:13,0,1,5.63,11,37.23581205,127.10496119999999
372,2020-11-07 13:47:14,0,1,5.0,13,37.23585034,127.10492040000001
373,2020-11-07 13:47:15,0,1,16.75,15,37.23586839,127.1048962
374,2020-11-07 13:47:15,0,1,16.75,15,37.23586839,127.1048962
375,2020-11-07 13:47:17,0,1,15.86,15,37.23587023,127.1048575
376,2020-11-07 13:47:17,0,1,15.86,16,37.23587023,127.1048575
377,2020-11-07 13:47:18,0,1,11.37,14,37.23586522,127.10485109999999
378,2020-11-07 13:47:20,0,1,33.91,8,37.23583438,127.1048608
379,2020-11-07 13:47:26,0,1,30.0,8,37.23578078,127.104901
380,2020-11-07 13:47:26,0,1,30.0,4,37.23578078,127.104901
381,2020-11-07 13:47:27,0,1,25.81,3,37.23578078,127.104901
382,2020-11-07 13:47:29,0,1,25.81,1,37.23578078,127.104901
383,2020-11-07 13:47:30,0,1,1.21,0,37.23578078,127.104901
384,2020-11-07 13:47:30,0,1,1.21,0,37.23578078,127.104901
385,2020-11-07 13:47:32,0,1,7.79,0,37.23578078,127.104901
386,2020-11-07 13:47:33,0,1,8.73,1,37.23578078,127.104901
387,2020-11-07 13:47:33,0,1,8.73,1,37.23578078,127.104901
388,2020-11-07 13:47:34,0,1,18.25,1,37.23578078,127.104901
389,2020-11-07 13:47:36,0,1,53.08,2,37.23578078,127.104901
390,2020-11-07 13:47:37,0,1,4.41,4,37.23574954,127.1049928
391,2020-11-07 13:47:37,0,1,4.41,7,37.23574954,127.1049928
392,2020-11-07 13:47:38,0,1,2.47,5,37.23574954,127.1049928
393,2020-11-07 13:47:40,0,1,3.8,2,37.23574954,127.1049928
394,2020-11-07 13:47:40,0,1,3.8,0,37.23574954,127.1049928
395,2020-11-07 13:47:41,0,1,6.88,1,37.23574954,127.1049928
396,2020-11-07 13:47:42,0,1,5.36,2,37.23574954,127.1049928
397,2020-11-07 13:47:43,0,1,5.93,2,37.23574954,127.1049928
398,2020-11-07 13:47:44,0,1,5.61,0,37.23574954,127.1049928
399,2020-11-07 13:47:45,0,1,5.17,0,37.23574954,127.1049928
400,2020-11-07 13:47:46,0,1,6.18,0,37.23574954,127.1049928
401,2020-11-07 13:47:47,0,1,6.25,0,37.23574954,127.1049928
402,2020-11-07 13:47:48,0,1,5.78,0,37.23574954,127.1049928
403,2020-11-07 13:47:49,0,1,5.78,0,37.23574954,127.1049928
404,2020-11-07 13:47:50,0,1,6.05,0,37.23574954,127.1049928
405,2020-11-07 13:47:51,0,1,6.15,0,37.23574954,127.1049928
406,2020-11-07 13:47:52,0,1,5.96,0,37.23574954,127.1049928
407,2020-11-07 13:47:53,0,1,5.99,0,37.23574954,127.1049928
408,2020-11-07 13:47:54,0,1,5.81,0,37.23574954,127.1049928
409,2020-11-07 13:47:55,0,1,6.25,0,37.23574954,127.1049928
410,2020-11-07 13:47:56,0,1,6.15,0,37.23574954,127.1049928
411,2020-11-07 13:47:57,0,1,6.09,0,37.23574954,127.1049928
412,2020-11-07 13:47:59,0,1,6.02,0,37.23574954,127.1049928
413,2020-11-07 13:48:00,0,1,5.44,0,37.23574954,127.1049928
414,2020-11-07 13:48:01,0,1,5.75,0,37.23574954,127.1049928
415,2020-11-07 13:48:02,0,1,5.96,0,37.23574954,127.1049928
416,2020-11-07 13:48:03,0,1,5.28,0,37.23574954,127.1049928
417,2020-11-07 13:48:04,0,1,6.02,0,37.23574954,127.1049928
418,2020-11-07 13:48:05,0,1,5.99,0,37.23574954,127.1049928
419,2020-11-07 13:48:06,0,1,5.75,0,37.23574954,127.1049928
420,2020-11-07 13:48:07,0,1,5.41,0,37.23574954,127.1049928
421,2020-11-07 13:48:08,0,1,5.17,0,37.23574954,127.1049928
422,2020-11-07 13:48:09,0,1,5.41,0,37.23574954,127.1049928
423,2020-11-07 13:48:10,0,1,5.93,0,37.23574954,127.1049928
424,2020-11-07 13:48:11,0,1,6.05,0,37.23574954,127.1049928
425,2020-11-07 13:48:12,0,1,5.72,0,37.23574954,127.1049928
426,2020-11-07 13:48:13,0,1,5.9,0,37.23574954,127.1049928
427,2020-11-07 13:48:14,0,1,6.09,0,37.23574954,127.1049928
428,2020-11-07 13:48:15,0,1,6.25,0,37.23574954,127.1049928
429,2020-11-07 13:48:16,0,1,6.15,0,37.23574954,127.1049928
430,2020-11-07 13:48:17,0,1,6.25,0,37.23574954,127.1049928
431,2020-11-07 13:48:18,0,1,6.45,0,37.23574954,127.1049928
432,2020-11-07 13:48:19,0,1,6.42,0,37.23574954,127.1049928
433,2020-11-07 13:48:20,0,1,6.25,0,37.23574954,127.1049928
434,2020-11-07 13:48:21,0,1,6.31,0,37.23574954,127.1049928
435,2020-11-07 13:48:21,0,1,6.31,0,37.23574954,127.1049928
436,2020-11-07 13:48:22,0,1,6.42,0,37.23574954,127.1049928
437,2020-11-07 13:48:23,0,1,6.42,0,37.23574954,127.1049928
438,2020-11-07 13:48:24,0,1,6.28,0,37.23574954,127.1049928
439,2020-11-07 13:48:25,0,1,6.18,0,37.23574954,127.1049928
440,2020-11-07 13:48:26,0,1,6.35,0,37.23574954,127.1049928
441,2020-11-07 13:48:27,0,1,6.42,0,37.23574954,127.1049928
442,2020-11-07 13:48:28,0,1,6.18,0,37.23574954,127.1049928
443,2020-11-07 13:48:29,0,1,6.28,0,37.23574954,127.1049928
444,2020-11-07 13:48:30,0,1,6.25,0,37.23574954,127.1049928
445,2020-11-07 13:48:31,0,1,6.28,0,37.23574954,127.1049928
446,2020-11-07 13:48:32,0,1,6.35,0,37.23574954,127.1049928
447,2020-11-07 13:48:33,0,1,6.22,0,37.23574954,127.1049928
448,2020-11-07 13:48:34,0,1,6.05,0,37.23569971,127.1050405
449,2020-11-07 13:48:35,0,1,6.25,0,37.23569971,127.1050405
450,2020-11-07 13:48:36,0,1,6.25,0,37.23569971,127.1050405
451,2020-11-07 13:48:38,0,1,6.28,0,37.23569971,127.1050405
452,2020-11-07 13:48:38,0,1,6.28,0,37.23569971,127.1050405
453,2020-11-07 13:48:39,0,1,6.25,0,37.23569971,127.1050405
454,2020-11-07 13:48:40,0,1,4.47,0,37.23569971,127.1050405
455,2020-11-07 13:48:41,0,1,5.07,0,37.23567785,127.10505230000001
456,2020-11-07 13:48:42,0,1,6.31,0,37.2356778,127.10505220000002
457,2020-11-07 13:48:43,0,1,4.6,0,37.23567819,127.10505220000002
458,2020-11-07 13:48:44,0,1,5.05,0,37.23567854,127.10505220000002
459,2020-11-07 13:48:45,0,1,3.82,0,37.23567883,127.105052
460,2020-11-07 13:48:46,0,1,3.7,0,37.23567881,127.105052
461,2020-11-07 13:48:47,0,1,4.65,0,37.23568089,127.1050513
462,2020-11-07 13:48:48,0,1,4.72,0,37.23567876,127.10505220000002
463,2020-11-07 13:48:49,0,1,5.87,0,37.23568025,127.105052
464,2020-11-07 13:48:50,0,1,6.15,0,37.23567966,127.10505230000001
465,2020-11-07 13:48:51,0,1,5.52,0,37.23567953,127.10505249999999
466,2020-11-07 13:48:52,0,1,6.02,0,37.23567927,127.1050528
467,2020-11-07 13:48:53,0,1,5.72,0,37.23567921,127.10505309999999
468,2020-11-07 13:48:54,0,1,5.23,0,37.2356792,127.10505330000001
469,2020-11-07 13:48:55,0,1,6.05,0,37.23567858,127.1050537
470,2020-11-07 13:48:56,0,1,5.2,0,37.23567786,127.10505420000001
471,2020-11-07 13:48:57,0,1,5.15,0,37.23567774,127.1050543
472,2020-11-07 13:48:58,0,1,5.41,0,37.23567794,127.1050541
473,2020-11-07 13:48:59,0,1,5.3,0,37.2356781,127.10505390000002
474,2020-11-07 13:49:00,0,1,5.9,0,37.23567822,127.10505390000002
475,2020-11-07 13:49:02,0,1,4.81,0,37.23567819,127.10505390000002
476,2020-11-07 13:49:03,0,1,5.99,0,37.23567828,127.1050538
477,2020-11-07 13:49:04,0,1,5.78,0,37.23567831,127.10505359999999
478,2020-11-07 13:49:05,0,1,5.49,0,37.23567854,127.1050534
479,2020-11-07 13:49:06,0,1,5.52,0,37.23567873,127.10505309999999
480,2020-11-07 13:49:07,0,1,5.63,0,37.2356792,127.1050529
481,2020-11-07 13:49:08,0,1,5.66,0,37.2356801,127.1050529
482,2020-11-07 13:49:09,0,1,5.52,0,37.235678,127.1050506
483,2020-11-07 13:49:10,0,1,5.52,0,37.23567454,127.1050494
484,2020-11-07 13:49:11,0,1,5.72,0,37.2356695,127.1050414
485,2020-11-07 13:49:12,0,1,5.69,0,37.23566915,127.1050385
486,2020-11-07 13:49:13,0,1,5.28,0,37.23566692,127.1050361
487,2020-11-07 13:49:14,0,1,5.61,0,37.23566606,127.10503529999998
488,2020-11-07 13:49:14,0,1,5.61,0,37.23566606,127.10503529999998
489,2020-11-07 13:49:15,0,1,6.15,0,37.23566735,127.1050361
490,2020-11-07 13:49:16,0,1,5.78,0,37.23566792,127.1050364
491,2020-11-07 13:49:17,0,1,5.49,0,37.23566751,127.10503670000001
492,2020-11-07 13:49:18,0,1,5.63,0,37.23566769,127.1050371
493,2020-11-07 13:49:19,0,1,5.75,0,37.23566825,127.105038
494,2020-11-07 13:49:20,0,1,5.55,0,37.23566722,127.1050396
495,2020-11-07 13:49:21,0,1,6.12,0,37.23566306,127.1050358
496,2020-11-07 13:49:22,0,1,5.66,0,37.23565896,127.10503190000001
497,2020-11-07 13:49:23,0,1,5.44,0,37.23565916,127.1050325
498,2020-11-07 13:49:24,0,1,5.49,0,37.23565991,127.10503359999998
499,2020-11-07 13:49:25,0,1,5.87,0,37.2356638,127.10503770000001
500,2020-11-07 13:49:26,0,1,5.72,0,37.23567143,127.10504640000002
501,2020-11-07 13:49:28,0,1,5.66,0,37.23567079,127.10504540000001
502,2020-11-07 13:49:29,0,1,5.69,0,37.23567135,127.1050455
503,2020-11-07 13:49:30,0,1,5.78,0,37.23567229,127.10504640000002
504,2020-11-07 13:49:31,0,1,5.49,0,37.23567218,127.1050463
505,2020-11-07 13:49:32,0,1,5.41,0,37.23567232,127.10504660000001
506,2020-11-07 13:49:33,0,1,5.28,0,37.2356722,127.10504640000002
507,2020-11-07 13:49:34,0,1,5.47,0,37.23567214,127.1050462
508,2020-11-07 13:49:35,0,1,5.84,0,37.23567254,127.10504909999999
509,2020-11-07 13:49:36,0,1,5.84,0,37.23567214,127.10505090000001
510,2020-11-07 13:49:37,0,1,5.52,0,37.23566868,127.105046
511,2020-11-07 13:49:38,0,1,5.3,0,37.23566335,127.1050412
512,2020-11-07 13:49:39,0,1,5.75,0,37.23565695,127.10503590000002
513,2020-11-07 13:49:40,0,1,5.61,0,37.23565055,127.10503329999999
514,2020-11-07 13:49:41,0,1,5.38,0,37.23564597,127.10503130000001
515,2020-11-07 13:49:42,0,1,5.47,0,37.23564017,127.10503030000001
516,2020-11-07 13:49:43,0,1,5.44,0,37.23563535,127.1050307
517,2020-11-07 13:49:44,0,1,5.52,0,37.23563264,127.1050287
518,2020-11-07 13:49:45,0,1,5.61,0,37.23562896,127.105027
519,2020-11-07 13:49:46,0,1,5.75,0,37.23562285,127.10502340000002
520,2020-11-07 13:49:47,0,1,5.63,0,37.23561981,127.1050232
521,2020-11-07 13:49:48,0,1,5.78,0,37.23561678,127.10502290000001
522,2020-11-07 13:49:49,0,1,5.81,0,37.23560819,127.1050271
523,2020-11-07 13:49:50,0,1,5.55,0,37.23560522,127.10503
524,2020-11-07 13:49:51,0,1,5.55,0,37.2356027,127.10503090000002
525,2020-11-07 13:49:52,0,1,5.81,0,37.23560251,127.10503130000001
526,2020-11-07 13:49:53,0,1,5.58,0,37.23560156,127.10503179999999
527,2020-11-07 13:49:54,0,1,5.78,0,37.23560203,127.10503229999999
528,2020-11-07 13:49:55,0,1,5.72,0,37.23560244,127.10503200000001
529,2020-11-07 13:49:56,0,1,5.05,0,37.2356032,127.10503229999999
530,2020-11-07 13:49:57,0,1,5.58,0,37.23559321,127.10503429999999
531,2020-11-07 13:49:58,0,1,5.1,0,37.23558767,127.1050358
532,2020-11-07 13:49:59,0,1,5.69,0,37.23559091,127.1050379
533,2020-11-07 13:50:00,0,1,5.23,0,37.23558986,127.1050382
534,2020-11-07 13:50:01,0,1,5.58,0,37.23558986,127.1050385
535,2020-11-07 13:50:02,0,1,5.69,0,37.23558936,127.10503940000001
536,2020-11-07 13:50:03,0,1,5.25,0,37.23558952,127.1050405
537,2020-11-07 13:50:04,0,1,5.3,0,37.23559035,127.10504099999999
538,2020-11-07 13:50:05,0,1,5.78,0,37.23559139,127.1050413
539,2020-11-07 13:50:06,0,1,5.28,0,37.23559137,127.1050428
540,2020-11-07 13:50:07,0,1,5.63,0,37.23559137,127.1050439
541,2020-11-07 13:50:08,0,1,5.55,0,37.23558145,127.1050449
542,2020-11-07 13:50:09,0,1,5.78,0,37.23557872,127.1050518
543,2020-11-07 13:50:10,0,1,5.75,0,37.23557632,127.10505459999999
544,2020-11-07 13:50:11,0,1,5.58,0,37.23557512,127.10505559999999
545,2020-11-07 13:50:12,0,1,5.99,0,37.23557536,127.1050564
546,2020-11-07 13:50:13,0,1,5.41,0,37.23557675,127.10505729999998
547,2020-11-07 13:50:14,0,1,5.72,0,37.2355771,127.10505800000001
548,2020-11-07 13:50:15,0,1,6.18,0,37.2355768,127.10505819999999
549,2020-11-07 13:50:16,0,1,5.58,0,37.23557813,127.10505970000001
550,2020-11-07 13:50:17,0,1,5.78,0,37.23557853,127.1050611
551,2020-11-07 13:50:18,0,1,5.15,0,37.23557981,127.10506229999999
552,2020-11-07 13:50:19,0,1,5.75,0,37.23558016,127.1050621
553,2020-11-07 13:50:20,0,1,5.81,0,37.23558144,127.10506240000001
554,2020-11-07 13:50:21,0,1,5.63,0,37.23558234,127.10506229999999
555,2020-11-07 13:50:22,0,1,5.36,0,37.2355848,127.1050633
556,2020-11-07 13:50:23,0,1,5.63,0,37.23558415,127.1050633
557,2020-11-07 13:50:24,0,1,5.17,0,37.23558002,127.1050604
558,2020-11-07 13:50:25,0,1,5.47,0,37.23558018,127.10505829999998
559,2020-11-07 13:50:26,0,1,5.61,0,37.23557851,127.1050578
560,2020-11-07 13:50:27,0,1,5.49,0,37.23557645,127.10505729999998
561,2020-11-07 13:50:28,0,1,5.58,0,37.23557661,127.10505719999999
562,2020-11-07 13:50:29,0,1,5.72,0,37.23557744,127.10505719999999
563,2020-11-07 13:50:30,0,1,5.58,0,37.23557982,127.1050578
564,2020-11-07 13:50:31,0,1,5.36,0,37.23558002,127.1050578
565,2020-11-07 13:50:32,0,1,5.75,0,37.23558035,127.10505790000002
566,2020-11-07 13:50:33,0,1,5.69,0,37.23557937,127.10505659999998
567,2020-11-07 13:50:34,0,1,5.25,0,37.23558027,127.10505790000002
568,2020-11-07 13:50:35,0,1,5.33,0,37.235581700000004,127.10505970000001
569,2020-11-07 13:50:36,0,1,5.55,0,37.23558086,127.1050575
570,2020-11-07 13:50:37,0,1,5.75,0,37.23558164,127.1050593
571,2020-11-07 13:50:38,0,1,5.23,0,37.23558795,127.10507199999999
572,2020-11-07 13:50:38,0,1,5.23,0,37.23558795,127.10507199999999
573,2020-11-07 13:50:39,0,1,5.47,0,37.23558718,127.10506969999999
574,2020-11-07 13:50:40,0,1,5.72,0,37.23558716,127.10506940000002
575,2020-11-07 13:50:41,0,1,5.81,0,37.23558709,127.10506809999998
576,2020-11-07 13:50:42,0,1,5.58,0,37.23558594,127.1050642
577,2020-11-07 13:50:43,0,1,5.55,0,37.23558629,127.10506310000001
578,2020-11-07 13:50:44,0,1,5.55,0,37.23558553,127.1050618
579,2020-11-07 13:50:45,0,1,5.23,0,37.23558617,127.1050621
580,2020-11-07 13:50:46,0,1,5.17,0,37.23558762,127.1050636
581,2020-11-07 13:50:47,0,1,5.81,0,37.23558674,127.1050601
582,2020-11-07 13:50:48,0,1,5.58,0,37.23558554,127.1050602
583,2020-11-07 13:50:49,0,1,5.52,0,37.23558436,127.1050594
584,2020-11-07 13:50:50,0,1,5.47,0,37.23558283,127.10505959999999
585,2020-11-07 13:50:51,0,1,5.66,0,37.23558223,127.1050598
586,2020-11-07 13:50:52,0,1,5.44,0,37.23557583,127.105057
587,2020-11-07 13:50:53,0,1,5.3,0,37.23557011,127.1050543
588,2020-11-07 13:50:54,0,1,6.05,0,37.23556479,127.1050543
589,2020-11-07 13:50:55,0,1,5.66,0,37.23555577,127.1050564
590,2020-11-07 13:50:56,0,1,5.66,0,37.23555182,127.10505649999999
591,2020-11-07 13:50:57,0,1,5.41,0,37.23554848,127.1050571
592,2020-11-07 13:50:58,0,1,5.81,0,37.23554703,127.1050576
593,2020-11-07 13:50:59,0,1,5.75,0,37.23554710000001,127.1050578
594,2020-11-07 13:51:00,0,1,5.69,0,37.23554823,127.10505829999998
595,2020-11-07 13:51:01,0,1,5.55,0,37.23554933,127.10505900000001
596,2020-11-07 13:51:02,0,1,5.78,0,37.23555029,127.10505890000002
597,2020-11-07 13:51:03,0,1,5.69,0,37.23555088,127.10505819999999
598,2020-11-07 13:51:04,0,1,5.55,0,37.23555217,127.10505859999999
599,2020-11-07 13:51:05,0,1,5.3,0,37.23555331,127.1050584
600,2020-11-07 13:51:06,0,1,5.66,0,37.23555371,127.1050585
601,2020-11-07 13:51:07,0,1,5.61,0,37.23555397,127.10505819999999
602,2020-11-07 13:51:08,0,1,5.75,0,37.23555445,127.1050585
603,2020-11-07 13:51:09,0,1,6.18,0,37.23555441,127.1050584
604,2020-11-07 13:51:10,0,1,5.44,0,37.23555508,127.1050581
605,2020-11-07 13:51:11,0,1,5.69,0,37.235555299999994,127.10505800000001
606,2020-11-07 13:51:12,0,1,5.58,0,37.23555545,127.10505800000001
607,2020-11-07 13:51:13,0,1,5.63,0,37.23555574,127.10505819999999
608,2020-11-07 13:51:14,0,1,5.55,0,37.23555618,127.10505859999999
609,2020-11-07 13:51:15,0,1,5.66,0,37.23555711,127.10505859999999
610,2020-11-07 13:51:16,0,1,6.02,0,37.23555722,127.10505859999999
611,2020-11-07 13:51:17,0,1,5.55,0,37.23555759,127.1050588
612,2020-11-07 13:51:18,0,1,2.64,0,37.23555829,127.1050588
613,2020-11-07 13:51:19,0,1,5.72,0,37.235559,127.1050587
614,2020-11-07 13:51:20,0,1,5.23,0,37.23555939,127.10505859999999
615,2020-11-07 13:51:21,0,1,5.72,0,37.23555953,127.1050587
616,2020-11-07 13:51:23,0,1,5.12,0,37.23556032,127.10505859999999
617,2020-11-07 13:51:24,0,1,5.58,0,37.23556245,127.1050577
618,2020-11-07 13:51:25,0,1,5.87,0,37.23556157,127.1050563
619,2020-11-07 13:51:26,0,1,5.63,0,37.23556084,127.1050564
620,2020-11-07 13:51:27,0,1,5.41,0,37.235555100000006,127.1050517
621,2020-11-07 13:51:27,0,1,5.41,0,37.235555100000006,127.1050517
622,2020-11-07 13:51:28,0,1,6.15,0,37.23555585,127.1050521
623,2020-11-07 13:51:29,0,1,5.36,0,37.2355564,127.1050528
624,2020-11-07 13:51:30,0,1,5.44,0,37.23555975,127.1050547
625,2020-11-07 13:51:31,0,1,5.66,0,37.23555954,127.1050545
626,2020-11-07 13:51:32,0,1,5.78,0,37.23555574,127.1050519
627,2020-11-07 13:51:33,0,1,5.2,0,37.23555135,127.105047
628,2020-11-07 13:51:34,0,1,5.41,0,37.23554051,127.1050405
629,2020-11-07 13:51:35,0,1,5.55,0,37.23553898,127.1050363
630,2020-11-07 13:51:36,0,1,5.15,0,37.23553381,127.10503329999999
631,2020-11-07 13:51:38,0,1,5.63,0,37.23554220000001,127.10503829999999
632,2020-11-07 13:51:39,0,1,5.81,0,37.23554318,127.10503870000001
633,2020-11-07 13:51:40,0,1,5.63,0,37.2355481,127.10504650000001
634,2020-11-07 13:51:41,0,1,5.52,0,37.23554709,127.10504509999998
635,2020-11-07 13:51:42,0,1,5.63,0,37.23554528,127.10504350000001
636,2020-11-07 13:51:43,0,1,5.47,0,37.23554401,127.10503909999998
637,2020-11-07 13:51:44,0,1,5.61,0,37.23552977,127.1050091
638,2020-11-07 13:51:45,0,1,5.72,0,37.2355286,127.10500890000002
639,2020-11-07 13:51:46,0,1,5.41,0,37.23553785,127.10501909999999
640,2020-11-07 13:51:47,0,1,5.58,0,37.23553923,127.10502340000002
641,2020-11-07 13:51:48,0,1,5.63,0,37.23553689,127.10502579999999
642,2020-11-07 13:51:49,0,1,6.15,0,37.23553567,127.1050257
643,2020-11-07 13:51:50,0,1,5.87,0,37.2355355,127.10502679999999
644,2020-11-07 13:51:51,0,1,5.87,0,37.235536700000004,127.1050277
645,2020-11-07 13:51:52,0,1,5.66,0,37.23553919,127.10502930000001
646,2020-11-07 13:51:53,0,1,5.72,0,37.23554343,127.10503229999999
647,2020-11-07 13:51:54,0,1,5.3,0,37.23554482,127.10503329999999
648,2020-11-07 13:51:55,0,1,5.66,0,37.23554934,127.1050365
649,2020-11-07 13:51:56,0,1,4.95,0,37.23555206,127.10503840000001
650,2020-11-07 13:51:57,0,1,5.63,0,37.235555100000006,127.1050405
651,2020-11-07 13:51:58,0,1,5.81,0,37.23555883,127.10504309999999
652,2020-11-07 13:51:59,0,1,5.47,0,37.23556279,127.10504590000001
653,2020-11-07 13:52:00,0,1,5.23,0,37.23556423,127.1050471
654,2020-11-07 13:52:01,0,1,4.97,0,37.23556525,127.1050477
655,2020-11-07 13:52:02,0,1,5.36,0,37.23563784,127.10509990000001
656,2020-11-07 13:52:03,0,1,5.55,0,37.23564131,127.1051152
657,2020-11-07 13:52:04,0,1,6.02,0,37.23564131,127.1051152
658,2020-11-07 13:52:05,0,1,6.12,0,37.23564139,127.1051149
659,2020-11-07 13:52:06,0,1,5.81,0,37.23564139,127.1051149
660,2020-11-07 13:52:07,0,1,6.02,0,37.23564241,127.10511059999999
661,2020-11-07 13:52:08,0,1,5.55,0,37.23567425,127.1050375
662,2020-11-07 13:52:14,0,1,5.66,0,37.23568787,127.10505390000002
663,2020-11-07 13:52:16,0,1,5.23,0,37.23569379,127.10505400000001
664,2020-11-07 13:52:17,0,1,6.18,0,37.23569568,127.1050543
665,2020-11-07 13:52:18,0,1,5.72,0,37.23569708,127.1050535
666,2020-11-07 13:52:19,0,1,4.19,0,37.23569663,127.1050534
667,2020-11-07 13:52:20,0,1,5.63,0,37.23569651,127.1050535
668,2020-11-07 13:52:21,0,1,5.78,0,37.23570104,127.10505159999998
669,2020-11-07 13:52:22,0,1,5.55,0,37.2357023,127.1050513
670,2020-11-07 13:52:23,0,1,5.33,0,37.23570249,127.1050513
671,2020-11-07 13:52:26,0,1,5.61,0,37.23570741,127.1050514
672,2020-11-07 13:52:27,0,1,5.47,0,37.23570771,127.10505220000002
673,2020-11-07 13:52:28,0,1,5.1,0,37.23570225,127.10504820000001
674,2020-11-07 13:52:29,0,1,5.07,0,37.23569511,127.10504009999998
675,2020-11-07 13:52:30,0,1,6.09,0,37.23569224,127.1050361
676,2020-11-07 13:52:31,0,1,5.49,0,37.23568875,127.1050363
677,2020-11-07 13:52:32,0,1,5.41,0,37.23568935,127.10503590000002
678,2020-11-07 13:52:33,0,1,5.17,0,37.23568963,127.1050364
679,2020-11-07 13:52:34,0,1,5.17,0,37.2356891,127.10503670000001
680,2020-11-07 13:52:35,0,1,5.49,0,37.23568997,127.1050369
681,2020-11-07 13:52:36,0,1,5.12,0,37.23568769,127.10503999999999
682,2020-11-07 13:52:37,0,1,5.17,0,37.23568509,127.1050365
683,2020-11-07 13:52:38,0,1,5.28,0,37.23566411,127.1050165
684,2020-11-07 13:52:39,0,1,5.17,0,37.23566704,127.10501229999998
685,2020-11-07 13:52:40,0,1,5.55,0,37.23566657,127.10501040000001
686,2020-11-07 13:52:41,0,1,5.15,0,37.23567069,127.10501140000001
687,2020-11-07 13:52:42,0,1,5.23,0,37.23567105,127.10500149999999
688,2020-11-07 13:52:43,0,1,4.83,0,37.2356828,127.1050035
689,2020-11-07 13:52:44,0,1,5.02,0,37.23567633,127.10497690000001
690,2020-11-07 13:52:45,0,1,5.9,0,37.23567746,127.10495759999999
691,2020-11-07 13:52:46,0,1,5.81,0,37.23567402,127.10494469999999
692,2020-11-07 13:52:47,0,1,5.9,0,37.23566826,127.10492690000001
693,2020-11-07 13:52:48,0,1,5.52,1,37.23566701,127.1049091
694,2020-11-07 13:52:49,0,1,5.96,1,37.23566398,127.10488429999998
695,2020-11-07 13:52:51,0,1,6.96,1,37.23566559,127.10485600000001
696,2020-11-07 13:52:52,0,1,6.18,1,37.23566603,127.10485179999999
697,2020-11-07 13:52:53,0,1,6.85,1,37.23566648,127.1048568
698,2020-11-07 13:52:55,0,1,6.66,0,37.23567385,127.1048705
699,2020-11-07 13:52:56,0,1,6.77,0,37.23567862,127.1048795
700,2020-11-07 13:52:57,0,1,0.6,1,37.23567981,127.10489409999998
701,2020-11-07 13:52:58,0,1,1.54,0,37.23568449,127.1048886
702,2020-11-07 13:52:59,0,1,0.59,0,37.23568709,127.1048871
703,2020-11-07 13:53:00,0,1,1.95,0,37.23568743,127.10488899999999
704,2020-11-07 13:53:01,0,1,2.16,1,37.23568884,127.1048933
705,2020-11-07 13:53:02,0,1,2.11,0,37.23568911,127.1049008
706,2020-11-07 13:53:03,0,1,0.98,3,37.23568955,127.10490759999999
707,2020-11-07 13:53:04,0,1,13.96,9,37.23568179,127.104909
708,2020-11-07 13:53:05,0,1,20.0,9,37.23565936,127.1049091
709,2020-11-07 13:53:07,0,1,40.35,7,37.23561249,127.10493799999999
710,2020-11-07 13:53:08,0,1,39.6,7,37.23558366,127.10494809999999
711,2020-11-07 13:53:09,0,1,28.34,10,37.23555216,127.1049655
712,2020-11-07 13:53:10,0,1,41.12,13,37.23552438,127.10497520000001
713,2020-11-07 13:53:11,0,1,46.38,15,37.23550043,127.10498009999999
714,2020-11-07 13:53:14,0,1,27.58,12,37.23541174,127.1050081
715,2020-11-07 13:53:15,0,1,29.15,13,37.23538335,127.10502140000001
