date,time,distance
2020-11-07,13:42:16,9.91
2020-11-07,13:42:16,9.66
2020-11-07,13:42:16,9.72
2020-11-07,13:42:16,9.53
2020-11-07,13:42:16,9.59
2020-11-07,13:42:16,9.66
2020-11-07,13:42:16,9.41
2020-11-07,13:42:16,9.47
2020-11-07,13:42:16,9.47
2020-11-07,13:42:17,9.53
2020-11-07,13:42:17,9.72
2020-11-07,13:42:17,9.59
2020-11-07,13:42:17,9.66
2020-11-07,13:42:17,9.85
2020-11-07,13:42:17,9.29
2020-11-07,13:42:17,9.41
2020-11-07,13:42:17,9.41
2020-11-07,13:42:17,9.53
2020-11-07,13:42:17,9.35
2020-11-07,13:42:18,9.17
2020-11-07,13:42:18,9.29
2020-11-07,13:42:18,9.35
2020-11-07,13:42:18,9.35
2020-11-07,13:42:18,9.29
2020-11-07,13:42:18,9.12
2020-11-07,13:42:18,8.68
2020-11-07,13:42:18,9.41
2020-11-07,13:42:18,9.23
2020-11-07,13:42:18,8.62
2020-11-07,13:42:19,8.57
2020-11-07,13:42:19,8.47
2020-11-07,13:42:19,8.47
2020-11-07,13:42:19,8.57
2020-11-07,13:42:19,8.32
2020-11-07,13:42:19,8.37
2020-11-07,13:42:19,8.27
2020-11-07,13:42:19,8.17
2020-11-07,13:42:19,8.22
2020-11-07,13:42:19,8.37
2020-11-07,13:42:20,8.37
2020-11-07,13:42:20,8.22
2020-11-07,13:42:20,8.42
2020-11-07,13:42:20,8.27
2020-11-07,13:42:20,8.37
2020-11-07,13:42:20,8.37
2020-11-07,13:42:20,7.98
2020-11-07,13:42:20,7.98
2020-11-07,13:42:20,7.93
2020-11-07,13:42:20,7.88
2020-11-07,13:42:21,7.84
2020-11-07,13:42:21,7.79
2020-11-07,13:42:21,7.61
2020-11-07,13:42:21,7.61
2020-11-07,13:42:21,7.53
2020-11-07,13:42:21,7.28
2020-11-07,13:42:21,7.49
2020-11-07,13:42:21,7.57
2020-11-07,13:42:21,7.28
2020-11-07,13:42:21,7.49
2020-11-07,13:42:22,7.32
2020-11-07,13:42:22,7.49
2020-11-07,13:42:22,7.4
2020-11-07,13:42:22,7.32
2020-11-07,13:42:22,7.36
2020-11-07,13:42:22,7.28
2020-11-07,13:42:22,7.2
2020-11-07,13:42:22,7
2020-11-07,13:42:22,7.24
2020-11-07,13:42:22,7.2
2020-11-07,13:42:23,7.16
2020-11-07,13:42:23,7.36
2020-11-07,13:42:23,7.32
2020-11-07,13:42:23,7.36
2020-11-07,13:42:23,7.08
2020-11-07,13:42:23,7.32
2020-11-07,13:42:23,7.49
2020-11-07,13:42:23,7.24
2020-11-07,13:42:23,7.28
2020-11-07,13:42:23,7.49
2020-11-07,13:42:24,7.57
2020-11-07,13:42:24,7.93
2020-11-07,13:42:24,8.07
2020-11-07,13:42:24,8.47
2020-11-07,13:42:24,8.78
2020-11-07,13:42:24,8.95
2020-11-07,13:42:24,9.12
2020-11-07,13:42:24,9.12
2020-11-07,13:42:24,9
2020-11-07,13:42:24,9.66
2020-11-07,13:42:25,9.35
2020-11-07,13:42:25,9.53
2020-11-07,13:42:25,9.72
2020-11-07,13:42:25,9.66
2020-11-07,13:42:25,9.85
2020-11-07,13:42:25,9.98
2020-11-07,13:42:25,10.39
2020-11-07,13:42:25,10.32
2020-11-07,13:42:25,10.25
2020-11-07,13:42:25,10.9
2020-11-07,13:42:26,10.97
2020-11-07,13:42:26,11.05
2020-11-07,13:42:26,11.45
2020-11-07,13:42:26,11.37
2020-11-07,13:42:26,10.75
2020-11-07,13:42:26,11.05
2020-11-07,13:42:26,10.9
2020-11-07,13:42:26,11.05
2020-11-07,13:42:26,nan
2020-11-07,13:42:26,10.97
2020-11-07,13:42:27,11.45
2020-11-07,13:42:27,nan
2020-11-07,13:42:27,nan
2020-11-07,13:42:27,nan
2020-11-07,13:42:27,11.87
2020-11-07,13:42:27,nan
2020-11-07,13:42:27,nan
2020-11-07,13:42:27,12.05
2020-11-07,13:42:27,12.14
2020-11-07,13:42:27,nan
2020-11-07,13:42:28,12.14
2020-11-07,13:42:28,nan
2020-11-07,13:42:28,nan
2020-11-07,13:42:28,nan
2020-11-07,13:42:28,nan
2020-11-07,13:42:28,nan
2020-11-07,13:42:28,12.51
2020-11-07,13:42:28,12.51
2020-11-07,13:42:28,12.32
2020-11-07,13:42:28,12.32
2020-11-07,13:42:29,nan
2020-11-07,13:42:29,12.7
2020-11-07,13:42:29,nan
2020-11-07,13:42:29,12.51
2020-11-07,13:42:29,nan
2020-11-07,13:42:29,12.8
2020-11-07,13:42:29,12.8
2020-11-07,13:42:29,nan
2020-11-07,13:42:29,nan
2020-11-07,13:42:29,nan
2020-11-07,13:42:30,13.1
2020-11-07,13:42:30,13.52
2020-11-07,13:42:30,13.31
2020-11-07,13:42:30,13.52
2020-11-07,13:42:30,13.31
2020-11-07,13:42:30,13.52
2020-11-07,13:42:30,nan
2020-11-07,13:42:30,nan
2020-11-07,13:42:30,nan
2020-11-07,13:42:30,13.2
2020-11-07,13:42:31,nan
2020-11-07,13:42:31,nan
2020-11-07,13:42:31,nan
2020-11-07,13:42:31,nan
2020-11-07,13:42:31,nan
2020-11-07,13:42:31,nan
2020-11-07,13:42:31,nan
2020-11-07,13:42:31,nan
2020-11-07,13:42:31,nan
2020-11-07,13:42:31,nan
2020-11-07,13:42:32,nan
2020-11-07,13:42:32,nan
2020-11-07,13:42:32,nan
2020-11-07,13:42:32,14.8
2020-11-07,13:42:32,nan
2020-11-07,13:42:32,nan
2020-11-07,13:42:32,nan
2020-11-07,13:42:32,14.67
2020-11-07,13:42:32,nan
2020-11-07,13:42:32,nan
2020-11-07,13:42:33,14.92
2020-11-07,13:42:33,14.92
2020-11-07,13:42:33,14.92
2020-11-07,13:42:33,nan
2020-11-07,13:42:33,nan
2020-11-07,13:42:33,nan
2020-11-07,13:42:33,nan
2020-11-07,13:42:33,nan
2020-11-07,13:42:33,nan
2020-11-07,13:42:33,nan
2020-11-07,13:42:34,nan
2020-11-07,13:42:34,nan
2020-11-07,13:42:34,nan
2020-11-07,13:42:34,15.58
2020-11-07,13:42:34,16
2020-11-07,13:42:34,15.72
2020-11-07,13:42:34,16.15
2020-11-07,13:42:34,15.58
2020-11-07,13:42:34,15.58
2020-11-07,13:42:34,15.45
2020-11-07,13:42:35,15.72
2020-11-07,13:42:35,15.86
2020-11-07,13:42:35,16
2020-11-07,13:42:35,16.44
2020-11-07,13:42:35,nan
2020-11-07,13:42:35,15.45
2020-11-07,13:42:35,16.44
2020-11-07,13:42:35,16.9
2020-11-07,13:42:35,16.75
2020-11-07,13:42:35,16.29
2020-11-07,13:42:36,16
2020-11-07,13:42:36,nan
2020-11-07,13:42:36,17.06
2020-11-07,13:42:36,nan
2020-11-07,13:42:36,nan
2020-11-07,13:42:36,16.59
2020-11-07,13:42:36,nan
2020-11-07,13:42:36,nan
2020-11-07,13:42:36,nan
2020-11-07,13:42:36,nan
2020-11-07,13:42:37,nan
2020-11-07,13:42:37,16.9
2020-11-07,13:42:37,nan
2020-11-07,13:42:37,nan
2020-11-07,13:42:37,nan
2020-11-07,13:42:37,nan
2020-11-07,13:42:37,nan
2020-11-07,13:42:37,15.86
2020-11-07,13:42:37,16.15
2020-11-07,13:42:37,16.29
2020-11-07,13:42:38,16.44
2020-11-07,13:42:38,16.59
2020-11-07,13:42:38,16.59
2020-11-07,13:42:38,16.59
2020-11-07,13:42:38,nan
2020-11-07,13:42:38,16.9
2020-11-07,13:42:38,17.22
2020-11-07,13:42:38,16.9
2020-11-07,13:42:38,nan
2020-11-07,13:42:38,16.9
2020-11-07,13:42:39,16.9
2020-11-07,13:42:39,16.59
2020-11-07,13:42:39,16.59
2020-11-07,13:42:39,nan
2020-11-07,13:42:39,16.59
2020-11-07,13:42:39,nan
2020-11-07,13:42:39,nan
2020-11-07,13:42:39,nan
2020-11-07,13:42:39,nan
2020-11-07,13:42:39,16.59
2020-11-07,13:42:40,nan
2020-11-07,13:42:40,nan
2020-11-07,13:42:40,nan
2020-11-07,13:42:40,18.07
2020-11-07,13:42:40,nan
2020-11-07,13:42:40,nan
2020-11-07,13:42:40,18.8
2020-11-07,13:42:40,nan
2020-11-07,13:42:40,nan
2020-11-07,13:42:40,nan
2020-11-07,13:42:41,18.43
2020-11-07,13:42:41,nan
2020-11-07,13:42:41,nan
2020-11-07,13:42:41,18.8
2020-11-07,13:42:41,nan
2020-11-07,13:42:41,18.99
2020-11-07,13:42:41,17.89
2020-11-07,13:42:41,17.89
2020-11-07,13:42:41,17.89
2020-11-07,13:42:41,17.72
2020-11-07,13:42:42,18.07
2020-11-07,13:42:42,18.61
2020-11-07,13:42:42,19.38
2020-11-07,13:42:42,17.72
2020-11-07,13:42:42,18.99
2020-11-07,13:42:42,nan
2020-11-07,13:42:42,nan
2020-11-07,13:42:42,nan
2020-11-07,13:42:42,18.43
2020-11-07,13:42:42,18.99
2020-11-07,13:42:43,nan
2020-11-07,13:42:43,19.18
2020-11-07,13:42:43,19.58
2020-11-07,13:42:43,18.99
2020-11-07,13:42:43,19.18
2020-11-07,13:42:43,19.79
2020-11-07,13:42:43,18.99
2020-11-07,13:42:43,19.18
2020-11-07,13:42:43,nan
2020-11-07,13:42:43,18.61
2020-11-07,13:42:44,nan
2020-11-07,13:42:44,18.99
2020-11-07,13:42:44,19.58
2020-11-07,13:42:44,18.8
2020-11-07,13:42:44,19.58
2020-11-07,13:42:44,20.42
2020-11-07,13:42:44,nan
2020-11-07,13:42:44,19.58
2020-11-07,13:42:44,18.61
2020-11-07,13:42:44,18.43
2020-11-07,13:42:45,18.43
2020-11-07,13:42:45,19.18
2020-11-07,13:42:45,19.38
2020-11-07,13:42:45,18.99
2020-11-07,13:42:45,nan
2020-11-07,13:42:45,18.61
2020-11-07,13:42:45,nan
2020-11-07,13:42:45,nan
2020-11-07,13:42:45,nan
2020-11-07,13:42:45,nan
2020-11-07,13:42:46,nan
2020-11-07,13:42:46,nan
2020-11-07,13:42:46,nan
2020-11-07,13:42:46,nan
2020-11-07,13:42:46,nan
2020-11-07,13:42:46,nan
2020-11-07,13:42:46,nan
2020-11-07,13:42:46,18.43
2020-11-07,13:42:46,18.43
2020-11-07,13:42:46,18.25
2020-11-07,13:42:47,18.61
2020-11-07,13:42:47,nan
2020-11-07,13:42:47,nan
2020-11-07,13:42:47,nan
2020-11-07,13:42:47,nan
2020-11-07,13:42:47,nan
2020-11-07,13:42:47,18.07
2020-11-07,13:42:47,18.07
2020-11-07,13:42:47,18.43
2020-11-07,13:42:47,18.43
2020-11-07,13:42:48,nan
2020-11-07,13:42:48,18.25
2020-11-07,13:42:48,17.72
2020-11-07,13:42:48,18.07
2020-11-07,13:42:48,nan
2020-11-07,13:42:48,18.8
2020-11-07,13:42:48,19.18
2020-11-07,13:42:48,19.38
2020-11-07,13:42:48,19.79
2020-11-07,13:42:48,nan
2020-11-07,13:42:49,20
2020-11-07,13:42:49,nan
2020-11-07,13:42:49,nan
2020-11-07,13:42:49,nan
2020-11-07,13:42:49,nan
2020-11-07,13:42:49,20.21
2020-11-07,13:42:49,nan
2020-11-07,13:42:49,nan
2020-11-07,13:42:49,nan
2020-11-07,13:42:49,nan
2020-11-07,13:42:50,nan
2020-11-07,13:42:50,nan
2020-11-07,13:42:50,nan
2020-11-07,13:42:50,nan
2020-11-07,13:42:50,21.82
2020-11-07,13:42:50,21.1
2020-11-07,13:42:50,nan
2020-11-07,13:42:50,nan
2020-11-07,13:42:50,22.32
2020-11-07,13:42:50,22.32
2020-11-07,13:42:51,nan
2020-11-07,13:42:51,20.42
2020-11-07,13:42:51,20.87
2020-11-07,13:42:51,21.82
2020-11-07,13:42:51,23.11
2020-11-07,13:42:51,21.33
2020-11-07,13:42:51,22.06
2020-11-07,13:42:51,22.32
2020-11-07,13:42:51,22.57
2020-11-07,13:42:51,22.06
2020-11-07,13:42:52,21.82
2020-11-07,13:42:52,23.66
2020-11-07,13:42:52,nan
2020-11-07,13:42:52,22.84
2020-11-07,13:42:52,23.38
2020-11-07,13:42:52,22.32
2020-11-07,13:42:52,22.57
2020-11-07,13:42:52,24.24
2020-11-07,13:42:52,24.85
2020-11-07,13:42:52,24.85
2020-11-07,13:42:53,23.95
2020-11-07,13:42:53,23.95
2020-11-07,13:42:53,24.24
2020-11-07,13:42:53,22.84
2020-11-07,13:42:53,23.95
2020-11-07,13:42:53,24.54
2020-11-07,13:42:53,nan
2020-11-07,13:42:53,nan
2020-11-07,13:42:53,nan
2020-11-07,13:42:53,nan
2020-11-07,13:42:54,27.21
2020-11-07,13:42:54,nan
2020-11-07,13:42:54,nan
2020-11-07,13:42:54,nan
2020-11-07,13:42:54,nan
2020-11-07,13:42:54,nan
2020-11-07,13:42:54,nan
2020-11-07,13:42:54,nan
2020-11-07,13:42:54,nan
2020-11-07,13:42:54,nan
2020-11-07,13:42:55,nan
2020-11-07,13:42:55,nan
2020-11-07,13:42:55,nan
2020-11-07,13:42:55,nan
2020-11-07,13:42:55,nan
2020-11-07,13:42:55,nan
2020-11-07,13:42:55,nan
2020-11-07,13:42:55,nan
2020-11-07,13:42:55,nan
2020-11-07,13:42:55,nan
2020-11-07,13:42:56,nan
2020-11-07,13:42:56,nan
2020-11-07,13:42:56,nan
2020-11-07,13:42:56,nan
2020-11-07,13:42:56,nan
2020-11-07,13:42:56,nan
2020-11-07,13:42:56,nan
2020-11-07,13:42:56,nan
2020-11-07,13:42:56,31.85
2020-11-07,13:42:56,30.9
2020-11-07,13:42:57,nan
2020-11-07,13:42:57,nan
2020-11-07,13:42:57,nan
2020-11-07,13:42:57,32.34
2020-11-07,13:42:57,33.37
2020-11-07,13:42:57,30.9
2020-11-07,13:42:57,35.04
2020-11-07,13:42:57,34.47
2020-11-07,13:42:57,33.91
2020-11-07,13:42:57,33.91
2020-11-07,13:42:58,35.63
2020-11-07,13:42:58,35.63
2020-11-07,13:42:58,33.91
2020-11-07,13:42:58,33.91
2020-11-07,13:42:58,34.47
2020-11-07,13:42:58,35.04
2020-11-07,13:42:58,36.87
2020-11-07,13:42:58,34.47
2020-11-07,13:42:58,35.04
2020-11-07,13:42:58,38.19
2020-11-07,13:42:59,35.63
2020-11-07,13:42:59,36.24
2020-11-07,13:42:59,36.87
2020-11-07,13:42:59,33.91
2020-11-07,13:42:59,35.04
2020-11-07,13:42:59,34.47
2020-11-07,13:42:59,nan
2020-11-07,13:42:59,33.37
2020-11-07,13:42:59,35.63
2020-11-07,13:42:59,35.04
2020-11-07,13:43:00,38.19
2020-11-07,13:43:00,nan
2020-11-07,13:43:00,36.87
2020-11-07,13:43:00,38.19
2020-11-07,13:43:00,nan
2020-11-07,13:43:00,36.24
2020-11-07,13:43:00,35.04
2020-11-07,13:43:00,nan
2020-11-07,13:43:00,nan
2020-11-07,13:43:00,36.24
2020-11-07,13:43:01,33.91
2020-11-07,13:43:01,32.85
2020-11-07,13:43:01,32.85
2020-11-07,13:43:01,35.04
2020-11-07,13:43:01,33.91
2020-11-07,13:43:01,33.37
2020-11-07,13:43:01,35.04
2020-11-07,13:43:01,34.47
2020-11-07,13:43:01,35.63
2020-11-07,13:43:01,35.63
2020-11-07,13:43:02,35.04
2020-11-07,13:43:02,36.87
2020-11-07,13:43:02,35.63
2020-11-07,13:43:02,35.04
2020-11-07,13:43:02,35.63
2020-11-07,13:43:02,39.6
2020-11-07,13:43:02,39.6
2020-11-07,13:43:02,39.6
2020-11-07,13:43:02,38.19
2020-11-07,13:43:02,36.87
2020-11-07,13:43:03,35.63
2020-11-07,13:43:03,34.47
2020-11-07,13:43:03,35.63
2020-11-07,13:43:03,35.04
2020-11-07,13:43:03,35.04
2020-11-07,13:43:03,33.37
2020-11-07,13:43:03,32.34
2020-11-07,13:43:03,31.37
2020-11-07,13:43:03,31.85
2020-11-07,13:43:03,31.85
2020-11-07,13:43:04,35.04
2020-11-07,13:43:04,33.91
2020-11-07,13:43:04,38.19
2020-11-07,13:43:04,36.24
2020-11-07,13:43:04,40.35
2020-11-07,13:43:04,38.19
2020-11-07,13:43:04,nan
2020-11-07,13:43:04,33.91
2020-11-07,13:43:04,36.87
2020-11-07,13:43:04,33.91
2020-11-07,13:43:05,36.87
2020-11-07,13:43:05,35.63
2020-11-07,13:43:05,36.24
2020-11-07,13:43:05,36.24
2020-11-07,13:43:05,nan
2020-11-07,13:43:05,35.63
2020-11-07,13:43:05,37.52
2020-11-07,13:43:05,37.52
2020-11-07,13:43:05,36.24
2020-11-07,13:43:05,35.63
2020-11-07,13:43:06,76.49
2020-11-07,13:43:06,76.49
2020-11-07,13:43:06,nan
2020-11-07,13:43:06,67.44
2020-11-07,13:43:06,67.44
2020-11-07,13:43:06,74.02
2020-11-07,13:43:06,69.5
2020-11-07,13:43:06,nan
2020-11-07,13:43:06,79.13
2020-11-07,13:43:06,nan
2020-11-07,13:43:07,67.44
2020-11-07,13:43:07,nan
2020-11-07,13:43:07,nan
2020-11-07,13:43:07,nan
2020-11-07,13:43:07,58.66
2020-11-07,13:43:07,nan
2020-11-07,13:43:07,nan
2020-11-07,13:43:07,71.69
2020-11-07,13:43:07,63.64
2020-11-07,13:43:07,61.89
2020-11-07,13:43:08,63.64
2020-11-07,13:43:08,19.38
2020-11-07,13:43:08,19.79
2020-11-07,13:43:08,19.58
2020-11-07,13:43:08,20.42
2020-11-07,13:43:08,21.33
2020-11-07,13:43:08,22.32
2020-11-07,13:43:08,20.65
2020-11-07,13:43:08,20.87
2020-11-07,13:43:08,22.06
2020-11-07,13:43:09,22.06
2020-11-07,13:43:09,22.32
2020-11-07,13:43:09,22.84
2020-11-07,13:43:09,23.11
2020-11-07,13:43:09,23.11
2020-11-07,13:43:09,22.84
2020-11-07,13:43:09,24.85
2020-11-07,13:43:09,25.16
2020-11-07,13:43:09,24.85
2020-11-07,13:43:09,24.54
2020-11-07,13:43:10,23.66
2020-11-07,13:43:10,25.16
2020-11-07,13:43:10,24.85
2020-11-07,13:43:10,24.54
2020-11-07,13:43:10,24.54
2020-11-07,13:43:10,25.49
2020-11-07,13:43:10,25.16
2020-11-07,13:43:10,25.49
2020-11-07,13:43:10,25.16
2020-11-07,13:43:10,24.85
2020-11-07,13:43:11,25.81
2020-11-07,13:43:11,26.15
2020-11-07,13:43:11,26.49
2020-11-07,13:43:11,25.16
2020-11-07,13:43:11,25.81
2020-11-07,13:43:11,27.58
2020-11-07,13:43:11,25.49
2020-11-07,13:43:11,26.49
2020-11-07,13:43:11,26.49
2020-11-07,13:43:11,25.49
2020-11-07,13:43:12,25.49
2020-11-07,13:43:12,27.58
2020-11-07,13:43:12,25.81
2020-11-07,13:43:12,26.15
2020-11-07,13:43:12,nan
2020-11-07,13:43:12,27.58
2020-11-07,13:43:12,nan
2020-11-07,13:43:12,nan
2020-11-07,13:43:12,nan
2020-11-07,13:43:12,27.58
2020-11-07,13:43:13,27.96
2020-11-07,13:43:13,26.49
2020-11-07,13:43:13,28.74
2020-11-07,13:43:13,29.15
2020-11-07,13:43:13,24.54
2020-11-07,13:43:13,28.74
2020-11-07,13:43:13,nan
2020-11-07,13:43:13,24.85
2020-11-07,13:43:13,27.96
2020-11-07,13:43:13,26.49
2020-11-07,13:43:14,28.34
2020-11-07,13:43:14,28.34
2020-11-07,13:43:14,25.81
2020-11-07,13:43:14,26.15
2020-11-07,13:43:14,25.49
2020-11-07,13:43:14,25.81
2020-11-07,13:43:14,27.58
2020-11-07,13:43:14,25.81
2020-11-07,13:43:14,27.58
2020-11-07,13:43:14,nan
2020-11-07,13:43:15,nan
2020-11-07,13:43:15,28.74
2020-11-07,13:43:15,26.15
2020-11-07,13:43:15,28.74
2020-11-07,13:43:15,27.58
2020-11-07,13:43:15,27.21
2020-11-07,13:43:15,27.58
2020-11-07,13:43:15,28.34
2020-11-07,13:43:15,26.85
2020-11-07,13:43:15,25.49
2020-11-07,13:43:16,26.15
2020-11-07,13:43:16,27.21
2020-11-07,13:43:16,26.49
2020-11-07,13:43:16,26.49
2020-11-07,13:43:16,26.85
2020-11-07,13:43:16,25.81
2020-11-07,13:43:16,25.81
2020-11-07,13:43:16,25.81
2020-11-07,13:43:16,25.81
2020-11-07,13:43:16,25.49
2020-11-07,13:43:17,26.49
2020-11-07,13:43:17,27.21
2020-11-07,13:43:17,25.49
2020-11-07,13:43:17,25.49
2020-11-07,13:43:17,24.85
2020-11-07,13:43:17,25.49
2020-11-07,13:43:17,26.15
2020-11-07,13:43:17,25.49
2020-11-07,13:43:17,26.49
2020-11-07,13:43:17,25.49
2020-11-07,13:43:18,25.81
2020-11-07,13:43:18,25.49
2020-11-07,13:43:18,24.24
2020-11-07,13:43:18,22.57
2020-11-07,13:43:18,22.84
2020-11-07,13:43:18,23.11
2020-11-07,13:43:18,22.84
2020-11-07,13:43:18,22.84
2020-11-07,13:43:18,22.57
2020-11-07,13:43:18,23.11
2020-11-07,13:43:19,23.66
2020-11-07,13:43:19,22.57
2020-11-07,13:43:19,23.11
2020-11-07,13:43:19,23.38
2020-11-07,13:43:19,23.38
2020-11-07,13:43:19,22.06
2020-11-07,13:43:19,20.65
2020-11-07,13:43:19,21.57
2020-11-07,13:43:19,21.82
2020-11-07,13:43:19,21.1
2020-11-07,13:43:20,22.32
2020-11-07,13:43:20,21.57
2020-11-07,13:43:20,21.57
2020-11-07,13:43:20,21.57
2020-11-07,13:43:20,20.87
2020-11-07,13:43:20,20.87
2020-11-07,13:43:20,20.42
2020-11-07,13:43:20,20.65
2020-11-07,13:43:20,20.87
2020-11-07,13:43:20,20.42
2020-11-07,13:43:21,20.42
2020-11-07,13:43:21,20.87
2020-11-07,13:43:21,20.87
2020-11-07,13:43:21,21.33
2020-11-07,13:43:21,20.42
2020-11-07,13:43:21,20.65
2020-11-07,13:43:21,19.58
2020-11-07,13:43:21,19.38
2020-11-07,13:43:21,19.79
2020-11-07,13:43:21,19.58
2020-11-07,13:43:22,20.42
2020-11-07,13:43:22,20.21
2020-11-07,13:43:22,19.38
2020-11-07,13:43:22,20
2020-11-07,13:43:22,19.18
2020-11-07,13:43:22,20.21
2020-11-07,13:43:22,20
2020-11-07,13:43:22,20.42
2020-11-07,13:43:22,18.99
2020-11-07,13:43:22,19.18
2020-11-07,13:43:23,19.18
2020-11-07,13:43:23,19.58
2020-11-07,13:43:23,18.43
2020-11-07,13:43:23,18.99
2020-11-07,13:43:23,23.95
2020-11-07,13:43:23,20.87
2020-11-07,13:43:23,19.58
2020-11-07,13:43:23,18.8
2020-11-07,13:43:23,19.18
2020-11-07,13:43:23,18.61
2020-11-07,13:43:24,20
2020-11-07,13:43:24,18.61
2020-11-07,13:43:24,18.25
2020-11-07,13:43:24,18.61
2020-11-07,13:43:24,17.55
2020-11-07,13:43:24,18.61
2020-11-07,13:43:24,19.79
2020-11-07,13:43:24,20
2020-11-07,13:43:24,18.43
2020-11-07,13:43:24,17.72
2020-11-07,13:43:25,18.07
2020-11-07,13:43:25,18.8
2020-11-07,13:43:25,18.61
2020-11-07,13:43:25,18.61
2020-11-07,13:43:25,18.61
2020-11-07,13:43:25,19.38
2020-11-07,13:43:25,18.99
2020-11-07,13:43:25,19.18
2020-11-07,13:43:25,17.55
2020-11-07,13:43:25,19.18
2020-11-07,13:43:26,19.38
2020-11-07,13:43:26,18.99
2020-11-07,13:43:26,19.58
2020-11-07,13:43:26,19.79
2020-11-07,13:43:26,20
2020-11-07,13:43:26,19.18
2020-11-07,13:43:26,20
2020-11-07,13:43:26,19.18
2020-11-07,13:43:26,19.38
2020-11-07,13:43:26,19.18
2020-11-07,13:43:27,18.8
2020-11-07,13:43:27,19.58
2020-11-07,13:43:27,20.21
2020-11-07,13:43:27,19.18
2020-11-07,13:43:27,19.18
2020-11-07,13:43:27,18.8
2020-11-07,13:43:27,18.8
2020-11-07,13:43:27,18.61
2020-11-07,13:43:27,18.8
2020-11-07,13:43:27,18.99
2020-11-07,13:43:28,19.38
2020-11-07,13:43:28,19.18
2020-11-07,13:43:28,19.58
2020-11-07,13:43:28,19.58
2020-11-07,13:43:28,20
2020-11-07,13:43:28,20.42
2020-11-07,13:43:28,20.21
2020-11-07,13:43:28,20.42
2020-11-07,13:43:28,20
2020-11-07,13:43:28,20.21
2020-11-07,13:43:29,19.38
2020-11-07,13:43:29,19.79
2020-11-07,13:43:29,20
2020-11-07,13:43:29,20.21
2020-11-07,13:43:29,19.58
2020-11-07,13:43:29,20.21
2020-11-07,13:43:29,19.18
2020-11-07,13:43:29,18.25
2020-11-07,13:43:29,18.07
2020-11-07,13:43:29,18.43
2020-11-07,13:43:30,17.55
2020-11-07,13:43:30,18.8
2020-11-07,13:43:30,18.99
2020-11-07,13:43:30,20.21
2020-11-07,13:43:30,19.79
2020-11-07,13:43:30,19.58
2020-11-07,13:43:30,20
2020-11-07,13:43:30,18.99
2020-11-07,13:43:30,20
2020-11-07,13:43:30,18.99
2020-11-07,13:43:31,19.38
2020-11-07,13:43:31,18.25
2020-11-07,13:43:31,18.61
2020-11-07,13:43:31,20
2020-11-07,13:43:31,19.38
2020-11-07,13:43:31,19.79
2020-11-07,13:43:31,19.38
2020-11-07,13:43:31,19.58
2020-11-07,13:43:31,19.18
2020-11-07,13:43:31,19.58
2020-11-07,13:43:32,18.8
2020-11-07,13:43:32,19.18
2020-11-07,13:43:32,18.99
2020-11-07,13:43:32,18.99
2020-11-07,13:43:32,19.18
2020-11-07,13:43:32,19.18
2020-11-07,13:43:32,18.43
2020-11-07,13:43:32,18.61
2020-11-07,13:43:32,18.99
2020-11-07,13:43:32,18.61
2020-11-07,13:43:33,18.25
2020-11-07,13:43:33,18.25
2020-11-07,13:43:33,18.25
2020-11-07,13:43:33,18.07
2020-11-07,13:43:33,18.07
2020-11-07,13:43:33,18.25
2020-11-07,13:43:33,17.89
2020-11-07,13:43:33,17.72
2020-11-07,13:43:33,17.55
2020-11-07,13:43:33,17.55
2020-11-07,13:43:34,nan
2020-11-07,13:43:34,17.89
2020-11-07,13:43:34,20.87
2020-11-07,13:43:34,nan
2020-11-07,13:43:34,nan
2020-11-07,13:43:34,18.07
2020-11-07,13:43:34,17.72
2020-11-07,13:43:34,17.55
2020-11-07,13:43:34,17.39
2020-11-07,13:43:34,17.72
2020-11-07,13:43:35,17.72
2020-11-07,13:43:35,17.89
2020-11-07,13:43:35,18.61
2020-11-07,13:43:35,18.43
2020-11-07,13:43:35,18.25
2020-11-07,13:43:35,18.25
2020-11-07,13:43:35,18.61
2020-11-07,13:43:35,18.25
2020-11-07,13:43:35,17.89
2020-11-07,13:43:35,17.89
2020-11-07,13:43:36,18.25
2020-11-07,13:43:36,18.43
2020-11-07,13:43:36,19.79
2020-11-07,13:43:36,19.18
2020-11-07,13:43:36,18.43
2020-11-07,13:43:36,18.07
2020-11-07,13:43:36,18.43
2020-11-07,13:43:36,18.43
2020-11-07,13:43:36,18.61
2020-11-07,13:43:36,18.8
2020-11-07,13:43:37,18.99
2020-11-07,13:43:37,19.38
2020-11-07,13:43:37,19.79
2020-11-07,13:43:37,20.65
2020-11-07,13:43:37,19.79
2020-11-07,13:43:37,19.79
2020-11-07,13:43:37,19.58
2020-11-07,13:43:37,18.8
2020-11-07,13:43:37,19.38
2020-11-07,13:43:37,19.58
2020-11-07,13:43:38,19.18
2020-11-07,13:43:38,18.8
2020-11-07,13:43:38,20
2020-11-07,13:43:38,19.58
2020-11-07,13:43:38,20.42
2020-11-07,13:43:38,20.21
2020-11-07,13:43:38,19.58
2020-11-07,13:43:38,20.21
2020-11-07,13:43:38,20
2020-11-07,13:43:38,21.1
2020-11-07,13:43:39,21.1
2020-11-07,13:43:39,20.42
2020-11-07,13:43:39,20.42
2020-11-07,13:43:39,20.65
2020-11-07,13:43:39,20.87
2020-11-07,13:43:39,20.42
2020-11-07,13:43:39,21.33
